distance,read_0,read_1,read_2,read_3,read_4,read_5,read_6,read_7,read_8,read_9
28.0,941,0,2786,1080,0,2055,3359,0,2756,877,1304,3307,3233,3366,3381,4095,3769,3733,3219,1877,3310,0,3389,3398,2942,1456,0,929,3325,2040,1872,741,3157,2868,1559,3321,0,209,2865,3411,2164,2832,2508,3498,2424,469,1496,605,2682,354,2668,2689,2257,3428,0,3347,1707,2030,2469,3642,1849,904,1865,2937,0,546,1883,2845,2255,3455,0,3500,0,2103,984,3881,2904,2941,1879,3748,1968,1217,2162,2068,1216,3552,1854,2614,989,3322,1453,3515,1162,1728,0,4095,981,3396,1787,1996,
28.14,1317,2608,648,3415,1231,3679,1017,3868,602,2997,964,3722,463,4095,825,3487,1037,3286,908,2584,441,2626,856,3754,1313,3868,0,3092,0,4095,548,3917,0,3993,123,4095,723,3908,411,3103,0,3494,709,4095,620,3966,0,3180,0,4065,0,3437,555,3631,761,4095,441,4019,768,4095,317,3545,619,3193,737,3779,672,3711,853,4095,0,3274,634,3418,153,3606,56,4095,0,4095,101,3481,0,3547,297,4095,477,3828,708,3854,441,3989,697,3162,95,3969,0,4058,0,3024,
28.28,0,3599,0,3664,0,3852,160,2849,639,4095,0,3172,816,3851,839,3756,951,2625,768,3832,0,3187,769,3197,0,2333,1013,3039,407,3960,1432,4095,1301,3604,2159,3592,0,2057,1557,2863,1645,1780,1605,4095,593,3497,1636,1601,0,3066,1131,3575,1890,3054,0,1389,1767,4095,2566,3448,2048,3456,868,1064,1769,1103,0,3435,2289,4087,2202,3506,0,2748,521,2279,2569,3269,1045,561,1433,2570,0,3986,3652,564,1999,1152,2153,341,0,461,2611,3267,1477,2873,885,276,608,3222,
28.42,2132,3013,2902,0,3010,3282,2958,3274,3143,3334,0,0,3380,3220,3170,3310,2117,3221,565,3185,0,3172,3412,1405,2109,2965,1519,2320,2863,0,3240,2701,3440,4095,3055,0,4095,2045,3323,3904,2786,2160,0,1674,4095,1152,3232,3601,3462,2962,3405,3169,4095,0,3529,3863,2941,3310,1007,4095,543,708,3366,1163,3344,4016,4095,0,1619,1083,3240,1740,2762,0,4095,3219,2116,3611,2601,3421,3146,0,913,1427,1444,0,857,0,264,2995,3435,0,687,2588,2945,3026,785,3056,1397,2989,
28.56,3250,3121,3497,381,3263,2883,0,3255,2192,2161,2601,0,3032,0,1564,3285,0,3493,2680,4095,1521,1566,3289,1781,1309,2348,3951,0,2698,2096,2595,3270,2909,0,2932,3325,4095,2204,2769,2517,3359,2230,2178,3114,0,2316,0,2572,56,0,169,2877,3327,3030,212,2473,213,1111,2427,1528,341,2921,1918,2565,3206,2677,3443,2015,485,0,707,2706,2835,0,3024,0,3337,3284,4095,141,2793,901,4040,1887,3451,1252,917,2414,2530,1016,3393,1629,2649,1340,3474,2108,2131,1621,3913,1135,
28.7,2912,1381,1444,1876,2812,892,3197,1075,3630,1552,2697,901,2983,1307,2825,0,3410,2402,1877,0,4095,1433,4095,1520,3268,697,2353,0,3192,1391,3214,1036,2288,1069,2929,1196,3111,1299,3486,680,3655,1161,3372,1011,3500,1289,3602,1000,2649,1105,3589,925,2615,1269,3548,977,3148,1010,3641,105,2756,911,3620,989,2980,1009,2597,937,2880,949,2629,40,3536,1035,3446,1008,3503,1023,3470,445,2554,1052,2527,272,3248,974,3487,843,2864,819,3565,64,2617,0,3299,793,2575,530,3231,953,
28.84,3069,840,3573,817,2553,0,3515,277,2681,336,3528,0,3683,0,3462,800,3539,0,2438,870,2628,235,4088,14,2952,863,3135,851,3200,0,4095,853,3661,312,4095,1652,3562,0,2906,955,3220,1621,2748,1239,2105,1359,3071,0,4095,0,3503,901,3624,0,1536,1556,4045,1589,2938,1076,3708,2030,3032,0,3118,2017,4095,1737,3553,859,2660,2021,3573,2843,1103,120,1073,1266,959,0,3537,572,2458,811,895,1624,3452,893,3339,0,3442,1872,3057,2609,4095,2402,668,0,504,0,
28.98,1689,2207,389,2719,2714,0,2527,2716,1352,0,1007,1904,925,2841,1421,0,2596,3186,3250,0,2788,2457,3176,2985,0,0,0,3119,1028,1973,0,2881,3792,3440,3177,2855,0,0,0,2800,1943,0,2233,0,3706,3228,2828,3085,607,1524,0,2079,3312,0,0,1860,3797,835,2991,3400,517,0,1353,1161,1851,4095,2781,2081,2105,589,0,2387,2537,4095,3700,4050,3471,79,1172,3033,0,0,3213,1416,4095,2801,2040,3518,565,3015,2760,2430,1201,3588,3211,0,3293,3466,3398,3521,
29.12,2947,4095,3592,2986,468,2811,2287,3059,3289,2228,0,3133,3461,3373,3134,415,3305,3208,0,2253,2502,0,2207,3650,3442,1965,0,1921,3101,0,3347,0,1923,2759,3352,3234,0,2972,3511,0,3348,2545,3175,3387,3311,3427,0,4023,4095,870,1657,2562,3105,2073,0,3352,0,2280,0,105,1253,2305,2545,1716,2632,0,2628,345,3051,3327,2037,1592,1393,3412,3255,2653,2837,419,1601,2401,2617,3308,2592,3280,0,2381,3651,2339,0,2047,2523,3731,1573,2416,2440,3431,2357,927,2522,865,
29.26,0,3383,2233,2811,1907,3497,2169,2904,0,2968,2865,2727,2140,3309,1369,3423,1476,3045,2592,2779,1861,3537,2405,2547,1241,3439,1041,1864,1179,2825,1547,1793,1509,4095,1065,1932,521,3202,1209,3425,1573,3011,953,2146,1202,2889,561,3538,0,3378,1215,3333,1164,3284,1136,3462,1147,3514,1041,3741,100,3640,67,3565,995,2941,689,3673,91,2726,927,3619,91,2979,991,3564,336,2561,1084,2725,97,3129,1049,3515,43,2657,73,3528,872,3554,841,2556,1053,2622,935,3528,932,2543,888,3277,
29.4,261,2607,1003,3736,268,2796,840,3533,0,2597,797,3405,0,3570,0,2763,0,3577,788,2595,215,3452,0,2586,785,3669,493,3317,811,3296,643,3242,0,2516,864,3087,830,3571,924,2938,1111,3758,953,2239,217,3705,376,4095,779,3980,566,3554,0,3446,0,3458,1484,2821,0,1972,1537,2789,1623,2566,1475,1759,0,1553,895,1585,1657,1549,1852,1330,2068,3453,352,2575,1908,4011,755,1164,3064,917,0,3535,773,3516,0,3375,2216,885,2413,2612,0,2271,1231,3391,1532,3394,
29.54,2416,4095,0,3366,2478,3245,0,2593,2620,2049,529,3355,2815,333,217,2484,565,3259,0,3117,2849,2768,0,0,0,2193,3271,0,127,0,1239,3092,3760,0,1801,3379,0,3183,3255,745,2448,0,1292,3470,2177,1605,2332,3284,2157,0,3679,1559,0,2629,2524,3203,2719,1384,3295,1401,3238,0,3234,2039,1743,1061,716,4095,0,2092,1864,932,3380,0,4095,0,3470,0,377,0,3468,1359,2532,597,1093,2411,3505,3526,3143,1365,1032,0,2560,3443,793,585,858,2449,0,2541,
29.68,3421,2729,880,3576,1495,0,0,3361,0,3633,3511,3149,1917,1158,3583,2593,4095,3360,2991,1053,2113,1139,3283,0,44,720,933,3412,4095,0,0,4095,3022,1092,776,3217,3292,709,0,1042,3428,3187,3277,2793,0,1480,3535,1735,4095,3262,3050,4095,3361,1278,2497,2657,1153,0,3709,2894,3356,3047,4053,2557,3286,2865,219,3173,1225,1694,3340,1549,0,2985,2536,1211,1621,3017,341,1705,3481,2836,2950,2862,3374,1917,1669,201,3393,1672,2036,3118,3516,2535,3471,2745,3612,2405,2845,2781,
