distance,read_0,read_1,read_2,read_3,read_4,read_5,read_6,read_7,read_8,read_9
51.76,329,331,332,333,331,331,329,328,329,331,329,331,332,333,334,332,331,332,333,329,329,331,332,333,331,332,329,329,333,333,333,331,328,333,331,333,328,332,333,333,328,331,332,333,334,333,331,332,329,331,329,331,332,333,335,332,333,332,337,334,333,333,332,333,335,332,333,332,337,335,333,334,333,333,335,329,331,332,332,331,333,334,332,333,333,332,330,332,333,329,329,329,332,332,330,332,332,332,333,331,
51.92,333,330,332,336,333,332,333,332,333,331,332,330,332,333,331,328,335,329,333,331,332,334,333,329,333,329,334,329,332,331,333,332,333,333,333,333,330,329,333,330,332,331,332,332,333,332,333,332,333,332,333,333,333,333,331,332,334,328,329,330,332,329,328,329,331,329,331,328,327,328,327,330,328,329,329,329,331,328,329,329,325,328,328,325,329,329,329,328,327,328,328,330,329,329,333,333,331,329,333,333,
52.08,332,331,329,331,333,333,335,328,332,332,329,331,329,329,332,329,330,333,333,333,329,331,332,332,333,335,333,333,332,334,337,335,332,333,333,332,328,332,333,335,333,333,332,333,333,329,329,328,332,333,332,331,332,329,331,329,329,326,329,331,329,330,328,329,331,327,329,329,329,329,329,328,328,329,335,329,330,329,333,329,329,328,329,329,328,329,329,328,331,329,329,329,332,329,331,329,333,329,333,328,
52.24,333,331,329,331,333,329,329,328,333,331,332,332,332,333,330,329,333,332,333,331,329,330,329,332,331,329,329,329,331,333,329,329,332,332,331,329,328,328,329,331,329,331,329,329,329,327,324,325,325,327,325,324,325,327,331,325,329,328,325,328,329,328,327,329,325,329,328,329,329,328,325,329,329,328,329,329,328,332,329,333,328,328,332,327,329,332,326,332,332,329,332,331,329,329,330,332,331,332,329,330,
52.4,332,335,329,329,331,329,329,329,329,330,329,333,332,333,331,332,331,332,332,330,333,333,329,333,330,329,330,332,332,331,329,331,332,333,331,333,333,332,333,333,332,334,332,333,335,333,331,329,333,331,333,333,329,329,329,332,332,329,329,331,332,333,328,329,332,333,333,332,333,333,333,331,332,332,333,332,335,334,332,331,332,334,332,333,335,335,331,332,332,333,333,332,332,333,331,332,330,332,333,333,
52.56,332,330,332,329,333,329,331,332,329,333,331,331,333,333,331,333,331,332,332,331,332,331,329,333,330,332,331,333,333,335,332,329,332,333,329,329,329,332,331,333,329,330,329,332,333,329,330,332,333,331,333,335,330,332,335,336,329,333,332,333,333,332,329,333,333,332,331,335,333,334,333,334,332,337,331,333,331,332,333,333,333,332,329,333,331,332,331,332,333,331,329,331,328,328,329,329,329,328,329,328,
52.72,325,328,329,325,325,324,324,327,329,329,329,329,328,332,331,329,329,329,333,331,329,330,332,333,331,333,334,333,333,335,332,333,329,333,331,329,331,328,333,330,329,331,332,333,331,329,329,329,331,331,331,329,329,329,330,329,333,329,329,328,328,329,328,325,328,325,326,328,329,331,329,328,328,327,328,325,328,329,332,323,328,324,326,325,330,328,328,329,329,328,329,328,328,325,328,325,328,325,329,325,
52.88,328,328,329,329,329,325,328,325,328,331,325,329,329,328,330,329,330,331,329,331,332,331,332,329,331,329,335,332,333,331,331,333,329,332,331,332,330,332,332,333,332,332,332,333,332,333,333,328,332,334,329,330,333,333,329,329,329,328,325,326,325,328,328,325,328,328,328,328,325,325,328,328,328,325,328,325,328,329,325,328,329,328,329,329,333,331,330,330,332,331,332,331,332,332,333,333,335,333,332,335,
53.04,335,337,333,333,333,332,333,332,332,333,333,331,333,329,329,329,331,333,329,331,332,331,333,332,331,332,331,332,333,331,333,331,332,331,331,329,333,329,329,331,332,329,332,328,331,329,329,325,329,331,331,329,328,331,332,332,332,328,333,331,332,330,329,329,331,329,333,328,329,331,329,329,328,325,331,329,328,328,333,329,328,331,333,332,331,332,335,332,333,333,329,329,328,331,333,329,331,328,333,331,
53.2,329,330,330,333,331,332,329,332,333,333,332,333,329,333,331,328,330,332,332,335,329,333,332,333,333,332,330,332,333,333,328,331,329,332,329,328,329,332,331,333,329,331,329,329,329,328,332,333,333,333,329,333,332,333,331,329,331,332,328,329,328,334,332,333,330,333,328,332,329,331,332,332,332,333,333,335,333,336,333,333,329,329,332,332,331,333,333,333,333,331,329,331,332,329,329,332,332,329,329,331,
53.36,332,333,329,329,330,328,331,328,329,331,333,330,333,333,331,331,329,332,329,329,329,329,329,329,325,328,328,325,328,328,325,328,328,331,329,329,333,326,331,331,329,331,332,332,332,329,328,328,332,331,333,333,331,333,333,333,331,332,331,329,329,330,332,331,332,332,332,332,333,333,332,331,328,331,331,332,329,329,332,331,331,332,330,331,333,333,331,329,329,331,329,330,330,333,333,331,331,332,332,333,
53.52,329,330,333,333,331,329,329,329,331,333,329,332,328,333,331,333,331,329,329,333,329,328,328,331,328,329,328,332,332,333,329,330,328,329,331,329,328,328,329,333,329,329,328,333,332,333,331,332,333,333,329,331,332,333,333,333,330,333,331,331,329,331,332,332,332,329,333,328,333,333,329,330,329,329,330,333,330,329,333,333,333,330,328,333,333,333,332,332,333,331,332,333,332,329,331,328,333,330,332,331,
53.68,329,331,330,329,330,332,334,333,333,333,333,332,333,333,333,332,333,333,335,335,333,333,332,335,334,333,333,329,329,335,333,332,332,333,336,333,333,332,336,335,333,333,332,333,334,329,335,332,329,331,329,329,333,333,330,329,331,328,329,328,329,329,328,328,329,329,329,328,329,331,333,329,328,329,331,329,331,330,333,331,329,335,334,329,331,329,334,332,333,329,333,331,332,333,333,333,333,332,332,330,
53.84,332,331,333,333,333,329,332,332,332,331,333,331,332,333,333,332,333,332,333,331,332,334,332,329,330,329,330,332,335,333,333,331,332,333,333,332,332,329,332,330,329,330,330,333,329,333,331,332,333,331,332,329,329,332,331,332,331,329,329,331,329,331,329,329,331,329,328,328,331,331,332,331,328,329,331,329,335,332,333,333,332,333,332,333,333,332,333,332,336,333,333,331,334,333,337,333,335,333,329,333,
54.0,333,333,329,329,330,332,331,332,332,332,332,330,333,332,333,328,329,328,328,329,329,326,328,327,331,328,330,328,329,329,329,330,328,328,331,329,330,328,328,331,329,329,329,333,332,329,330,329,329,330,329,331,329,332,331,329,328,329,329,329,329,331,330,329,331,331,329,332,332,335,333,334,333,332,333,333,331,332,336,334,332,335,333,332,331,333,333,332,333,333,333,329,329,332,331,331,329,332,332,332,
54.16,332,331,332,333,332,333,330,329,332,331,333,331,332,333,333,333,329,329,333,335,329,331,333,333,329,333,331,332,331,333,328,335,332,332,331,332,331,332,333,333,329,331,329,332,333,329,331,328,329,333,329,332,328,335,329,329,331,332,333,331,329,335,329,333,331,332,334,333,329,333,332,333,333,333,335,333,332,332,329,332,329,329,329,333,329,329,328,332,333,330,332,333,332,333,331,332,335,335,333,332,
54.32,335,333,332,333,335,332,335,333,337,333,333,333,333,335,333,332,331,333,333,331,335,331,332,333,331,333,333,332,332,331,329,331,332,333,333,333,333,332,332,333,332,332,333,332,331,333,330,329,329,331,331,334,332,333,333,337,335,332,333,333,337,331,329,333,332,333,335,332,333,333,333,332,332,336,331,336,333,332,332,335,333,331,329,329,329,329,330,328,325,331,329,328,329,328,329,329,329,328,328,331,
54.480000000000004,329,329,326,328,331,329,329,329,325,331,329,330,328,329,331,329,331,332,332,333,332,333,332,336,331,333,332,335,336,335,333,332,332,332,335,333,333,334,331,335,332,333,332,333,333,333,330,333,329,330,332,335,330,329,332,329,331,328,333,331,328,328,330,331,333,332,334,332,333,329,332,330,332,333,333,329,330,329,332,333,333,329,333,333,329,325,331,329,333,330,331,330,332,333,333,329,330,332,333,331,
54.64,332,333,329,333,337,333,335,329,333,331,336,331,333,336,337,329,335,332,335,335,333,331,332,333,333,329,329,329,331,331,333,331,333,332,332,329,333,332,333,333,333,333,332,333,333,333,333,329,332,331,332,333,330,333,331,329,331,328,333,331,333,331,330,333,331,329,335,332,333,330,329,332,332,329,331,329,333,329,331,333,333,330,332,333,333,332,333,332,329,331,332,332,333,333,332,332,333,332,329,331,
54.8,333,331,332,333,331,329,328,329,329,328,329,328,326,329,328,328,331,328,329,329,329,328,328,331,331,329,332,329,329,331,329,328,328,331,331,333,332,329,332,331,332,333,329,333,335,333,333,332,333,333,333,333,329,328,331,329,329,328,332,333,332,331,332,332,332,332,330,332,332,335,332,330,332,333,337,333,335,328,332,333,332,331,328,333,333,333,333,332,333,331,331,330,328,333,333,333,331,332,332,331,
54.96,329,328,332,329,331,331,333,333,332,331,329,329,328,329,331,329,331,328,329,333,332,331,332,329,332,333,331,332,333,333,328,328,328,329,330,327,331,329,328,331,329,331,332,332,333,329,335,332,333,330,329,331,329,332,331,331,329,332,333,331,332,333,332,332,329,329,328,330,333,329,332,330,332,333,331,332,330,333,333,333,333,331,332,333,335,332,335,333,329,333,333,330,329,333,329,329,329,333,333,332,
55.12,329,332,332,332,330,329,333,329,333,333,332,333,332,333,329,332,331,332,332,333,332,333,332,333,331,333,333,332,333,335,333,334,333,332,335,332,335,332,332,333,329,335,328,333,331,329,331,329,331,333,332,331,328,332,333,332,331,332,333,335,332,332,332,333,330,333,331,328,329,331,329,328,328,329,331,329,331,329,329,329,329,329,329,328,329,329,330,328,328,331,329,330,332,332,333,332,334,335,333,331,
55.28,333,331,332,332,334,332,333,332,333,333,333,331,332,333,333,329,331,332,333,331,332,332,333,332,331,332,333,332,333,331,333,329,332,333,331,329,328,330,329,329,329,331,329,331,331,329,328,332,333,331,329,333,329,333,330,332,332,328,329,329,329,333,332,333,329,333,331,332,333,333,333,333,333,332,328,333,333,332,332,336,333,328,328,329,330,329,328,332,329,330,329,329,329,332,331,329,329,329,329,328,
55.44,329,328,329,333,331,329,328,330,329,333,329,332,332,332,331,332,335,332,333,335,333,331,329,332,331,331,333,332,333,333,332,333,332,333,333,333,329,328,329,329,329,328,332,333,331,333,330,329,333,333,328,332,328,333,333,329,328,329,329,331,328,328,333,329,334,332,334,332,333,331,333,331,332,333,333,333,334,333,332,331,333,331,333,333,335,329,332,333,333,333,333,329,332,333,333,333,331,333,333,331,
55.6,329,331,329,333,331,329,329,332,329,331,328,333,332,332,333,331,331,332,333,334,329,331,332,328,335,328,335,333,333,333,331,332,332,335,337,331,334,332,336,333,332,332,333,332,330,332,333,332,333,331,332,334,332,332,334,333,334,332,329,331,331,333,332,331,333,332,333,332,329,328,333,328,328,329,329,328,330,328,332,328,329,328,329,329,329,333,333,329,332,328,329,328,329,329,329,329,332,329,329,329,
55.76,329,331,329,329,330,332,329,329,329,329,333,333,329,333,328,328,330,329,325,329,329,328,326,329,329,325,325,324,324,324,325,328,325,325,325,325,324,324,328,323,327,328,324,325,324,325,328,324,327,325,329,328,326,325,329,329,329,325,329,328,329,328,326,329,331,329,328,325,331,329,329,326,328,329,331,327,331,324,329,328,328,328,328,332,331,329,328,328,331,329,328,324,328,325,328,324,325,324,327,323,
55.92,321,321,324,325,323,321,325,324,324,329,329,324,324,325,329,328,328,328,328,331,329,328,329,331,331,328,330,329,329,331,332,331,330,329,331,328,331,328,329,330,329,329,332,329,333,329,331,328,333,333,329,328,329,333,328,329,328,328,329,328,329,326,328,332,331,332,328,333,329,329,325,329,326,329,328,329,328,327,325,328,325,330,325,329,325,328,330,328,332,332,325,333,328,329,329,332,328,334,333,337,
56.08,332,332,332,336,333,333,331,333,332,335,325,328,328,328,328,325,324,328,329,329,325,331,326,329,329,329,328,328,329,329,328,331,324,325,325,327,328,325,324,328,324,328,325,325,327,327,326,328,329,329,325,331,327,328,331,328,329,328,329,331,329,329,328,332,331,331,329,328,328,331,331,331,332,332,330,333,331,332,329,329,333,330,328,331,331,333,334,332,333,333,333,333,332,333,332,329,333,334,332,333,
56.24,332,331,329,333,330,333,331,333,333,336,333,332,332,336,333,337,331,332,333,329,329,329,328,332,330,333,331,329,332,333,333,333,332,336,335,332,332,329,329,329,329,333,328,329,331,332,332,334,331,333,328,332,328,336,333,332,331,329,332,331,332,332,329,332,331,329,328,329,329,328,327,329,325,325,328,329,328,325,327,329,325,328,324,328,328,329,325,325,324,328,328,329,328,329,328,325,329,329,329,331,
56.4,328,330,329,329,331,329,329,329,331,333,333,330,332,333,331,331,330,333,333,333,332,331,336,332,333,332,332,332,333,329,329,328,330,328,331,329,330,329,333,331,331,331,332,329,331,333,331,328,329,331,329,332,330,329,335,333,330,332,332,331,333,331,332,333,333,332,331,333,329,330,332,333,333,333,332,333,331,332,329,331,332,332,333,333,333,333,334,332,333,333,329,331,330,329,332,333,330,329,336,329,
56.56,328,329,332,331,333,328,331,332,329,333,332,331,330,332,333,333,331,328,333,331,329,329,328,328,331,329,331,325,329,328,329,331,329,329,331,333,332,328,333,329,329,331,332,329,331,329,332,329,329,331,331,328,329,329,331,328,331,330,329,329,331,330,335,329,333,332,333,333,333,332,329,329,332,331,333,329,331,328,329,329,329,328,329,329,331,331,333,328,333,333,332,330,332,332,333,329,331,332,329,335,
56.72,333,335,332,333,333,332,331,332,333,335,333,331,335,333,332,333,330,332,329,333,332,333,329,332,333,332,329,329,332,333,332,332,332,333,335,333,333,329,333,331,332,334,330,333,333,333,333,329,333,330,333,333,333,329,333,332,332,328,333,329,329,328,329,329,328,325,328,328,329,328,329,329,328,331,331,329,331,328,333,333,333,331,332,333,331,332,331,328,336,328,332,328,329,329,329,328,330,328,331,326,
56.88,332,328,329,329,329,325,328,329,329,328,329,328,328,329,331,329,328,329,329,331,332,330,332,329,331,333,331,328,332,331,329,329,328,328,328,328,328,324,327,328,325,325,330,329,328,328,329,329,332,333,332,333,334,333,331,333,330,333,333,331,329,329,328,332,330,329,330,332,333,331,333,332,332,333,335,333,331,332,333,331,329,329,329,333,329,329,331,329,331,331,325,330,329,333,329,328,330,329,331,331,
57.04,329,328,328,333,328,331,330,329,329,331,325,331,328,329,328,324,325,328,327,328,329,329,328,329,331,332,329,328,329,330,325,329,328,328,329,327,329,325,325,328,324,329,324,325,325,325,326,327,327,329,329,330,332,332,331,329,331,329,329,331,329,331,328,329,333,331,334,329,331,333,329,331,329,329,328,329,329,328,325,329,329,329,325,325,328,328,325,325,325,329,325,324,325,325,325,325,325,325,324,328,
57.2,325,325,324,327,329,325,325,325,325,328,325,326,327,328,329,332,328,328,329,331,332,330,330,333,331,333,330,329,329,331,329,331,332,332,331,333,329,332,329,335,329,331,332,333,330,329,330,329,329,331,328,329,324,328,328,329,325,324,325,325,325,328,324,329,328,325,326,324,325,328,325,325,325,333,331,329,329,329,333,331,329,331,332,331,329,329,331,332,331,333,329,332,329,333,331,332,331,332,332,331,
57.36,329,331,328,332,331,329,331,332,331,331,333,328,329,332,329,329,328,328,329,326,328,328,328,328,331,329,328,326,329,328,328,329,329,329,328,328,328,328,329,329,329,330,332,329,331,329,328,328,329,325,327,328,328,329,329,329,328,329,329,331,329,331,329,329,328,328,329,325,329,325,325,326,325,325,325,324,325,324,325,322,324,324,325,327,327,325,325,324,329,325,325,324,324,324,325,325,325,325,325,323,
57.52,325,322,321,323,322,325,324,324,325,325,325,325,324,325,325,325,328,325,325,323,327,325,324,325,326,327,330,328,329,328,328,329,329,329,329,328,329,328,333,329,329,328,329,331,331,332,335,333,336,335,333,333,333,332,333,333,331,330,332,333,332,333,332,333,335,333,334,333,333,335,333,333,332,333,337,333,332,333,333,333,332,333,335,332,331,332,333,329,333,333,333,329,328,329,331,329,328,328,333,335,
57.68,333,329,328,329,333,332,331,332,332,331,332,330,332,333,330,333,330,332,333,333,333,333,329,331,331,329,332,330,332,331,329,329,332,329,329,329,330,329,329,329,329,331,329,332,333,329,334,329,337,330,332,331,329,329,331,329,335,328,333,329,329,333,332,333,329,329,331,329,329,328,329,331,329,329,329,328,329,326,333,331,329,330,329,332,335,332,335,332,336,335,333,333,332,329,331,329,333,332,333,331,
57.84,329,333,332,328,329,329,331,332,329,329,329,331,328,329,329,328,328,330,329,331,329,329,329,329,331,328,331,332,329,333,329,330,333,329,333,333,330,329,329,331,328,328,332,333,331,333,333,333,336,331,333,333,332,333,330,333,331,332,333,331,329,331,329,333,329,329,328,332,333,329,329,331,332,333,335,335,328,332,329,335,332,335,332,333,329,333,331,329,329,329,329,328,326,329,328,329,329,330,329,331,
58.0,332,334,332,336,333,332,331,329,329,333,333,333,332,333,331,333,328,332,332,330,332,335,332,331,329,329,328,330,329,329,329,329,328,329,328,329,330,332,329,332,329,331,332,332,331,332,331,332,328,330,329,330,332,333,331,332,332,332,333,331,333,333,332,332,332,333,331,329,333,331,329,333,328,329,331,332,331,333,329,332,329,333,332,331,333,329,329,328,329,331,329,329,330,329,330,329,333,332,331,333,
